"","Species","ID","Estado2","Lat2","Long2","Altitude","UF","Lat","Long","Altitude (m)","HemipenisMedido","Especie_Welington","Hemipenis_Evertido","No_LACV","Average coverage across loci","Loci passing coverage threshold","FabDocCh4AP","Colecao","FabDocCh2","FabMestrado","Localidade","Brazilian State","Latitude","Longitude","gymno_clades","Especie_Fabricius","Cytb Haplotype"," Genbank accession number cytb/ KIF24"
"520",NA,"28262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"521",NA,"28238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"522",NA,"28273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"523",NA,"28240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"524",NA,"28228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"525",NA,"28261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"526",NA,"28236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"527",NA,"28305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"528",NA,"28239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"529",NA,"28252",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"530",NA,"28293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"531",NA,"28291",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"532",NA,"28263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"533",NA,"28271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"534",NA,"28304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"535",NA,"28307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"536",NA,"28289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"537",NA,"40976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"538",NA,"41014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"539",NA,"41020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"540",NA,"40969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"541",NA,"41088",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"542",NA,"41079",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"543",NA,"41082",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"544",NA,"41006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"545",NA,"41068",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"546",NA,"40980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"547",NA,"41002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"548",NA,"41049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"549",NA,"40973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"550",NA,"41021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"551",NA,"41080",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"552",NA,"40979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"553",NA,"41060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"554",NA,"40968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"555",NA,"41071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"556",NA,"41069",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"557",NA,"41038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"558",NA,"40989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"559",NA,"40985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"560",NA,"40965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"561",NA,"41056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"562",NA,"41077",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"563",NA,"41013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"564",NA,"41070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"565",NA,"41086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"566",NA,"40992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"567",NA,"41064",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"568",NA,"41068",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"569",NA,"40974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"570",NA,"41061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"571",NA,"41045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"572",NA,"41027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"573",NA,"41075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"574",NA,"41073",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"575",NA,"41046",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"576",NA,"41035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"577",NA,"41089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"578",NA,"41087",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"579",NA,"41005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"580",NA,"41031",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"581",NA,"40986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"582",NA,"41067",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"583",NA,"41033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"584",NA,"41050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"585",NA,"40978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"586",NA,"41004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"587",NA,"41051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"588",NA,"40988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"589",NA,"41042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"590",NA,"41011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"591",NA,"41062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"592",NA,"41030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"593",NA,"41055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"594",NA,"41039",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"595",NA,"41000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"596",NA,"41081",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"597",NA,"41037",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"598",NA,"41028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"599",NA,"41076",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"600",NA,"41091",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"601",NA,"40964",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"602",NA,"40984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"603",NA,"40998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"604",NA,"14150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"605",NA,"14148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"606",NA,"14149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Mateiros",NA,-10.70224,-46.41278,10,NA,NA,NA
"607",NA,"3108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"608",NA,"3054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"609",NA,"3064",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"610",NA,"3101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"611",NA,"3056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"612",NA,"3122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"613",NA,"3092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"614",NA,"3121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"615",NA,"8035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"616",NA,"3028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"617",NA,"3041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"618",NA,"8001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"619",NA,"3037",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"620",NA,"3080",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"621",NA,"3070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"622",NA,"3010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"623",NA,"3076",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"624",NA,"3055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"625",NA,"3051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"626",NA,"3035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"627",NA,"3021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"628",NA,"3120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"629",NA,"3087",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"630",NA,"3126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"631",NA,"3025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"632",NA,"3045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"633",NA,"3044",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"634",NA,"3022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"635",NA,"3117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"636",NA,"3124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"637",NA,"3065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"638",NA,"3030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"639",NA,"3031",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"640",NA,"3103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"641",NA,"3097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"642",NA,"3067",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"643",NA,"3017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"644",NA,"3018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"645",NA,"3079",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"646",NA,"3102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"647",NA,"3019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"648",NA,"3093",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"649",NA,"3026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"650",NA,"3089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"651",NA,"3115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"652",NA,"3011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"653",NA,"3111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
"654",NA,"8005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Minacu",NA,-13.49575,-48.3974,2,NA,NA,NA
