"","ID","UF","Altitude (m)","HemipenisMedido","Especie_Welington","Hemipenis_Evertido","No_LACV","Average coverage across loci","Loci passing coverage threshold","FabDocCh4AP","Colecao","FabDocCh2","FabMestrado","Localidade","Latitude","Longitude","gymno_clades","Especie_Fabricius","Cytb Haplotype"," Genbank accession number cytb/ KIF24"
"1002","301",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"1003","379",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"1004","380",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"1005","388",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"1006","292",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"1007","387",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"1008","311",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"1009","93",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"1010","396",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"1011","310",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"1012","307",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"1013","294",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"1014","389",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"1015","392",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"1016","309",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"1017","314",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"1018","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"1019","302",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"1020","95",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"1021","308",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"1022","390",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"1023","306",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"1024","376",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"1025","313",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"1026","298",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"1027","303",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"1028","381",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"1029","378",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"1030","395",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"1031","398",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"1032","383",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"1033","397",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"1034","305",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"1035","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"1036","96",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"1037","394",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"1038","382",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"1039","399",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"1040","89",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"1041","56572",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"1042","79380",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Pirenopolis","-15.82596","-49.01104",NA,"G. amarali",NA,NA
"1043","339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Pium","-10.44222222","-49.18555556",NA,"G. amarali",NA,NA
"1044","338",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Pium","-10.44222222","-49.18555556",NA,"G. amarali",NA,NA
"1045","342",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Pium","-10.44222222","-49.18555556",NA,"G. amarali",NA,NA
"1046","344",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Pium","-10.44222222","-49.18555556",NA,"G. amarali",NA,NA
"1047","38911",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","PortoAlegreTocantins","-11.6","-47.04",NA,"G. amarali",NA,NA
"1048","38912",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","PortoAlegreTocantins","-11.6","-47.04",NA,"G. amarali",NA,NA
"1049","47754",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","PortoNacional","-10.7","-48.41666667",NA,"G. amarali",NA,NA
"1050","78244",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","PortoNacional","-10.7","-48.41666667",NA,"G. amarali",NA,NA
"1051","69394",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Posse","-14.08333333","-46.33333333",NA,"G. amarali",NA,NA
"1052","69396",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Posse","-14.08333333","-46.33333333",NA,"G. amarali",NA,NA
"1053","69395",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","Posse","-14.08333333","-46.33333333",NA,"G. amarali",NA,NA
"1054","4052",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","RiodasMortes","-13.3","-51.24",NA,"G. amarali",NA,NA
"1055","4853",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","RiodasMortes","-13.3","-51.24",NA,"G. amarali",NA,NA
"1056","4053",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","RiodasMortes","-13.3","-51.24",NA,"G. amarali",NA,NA
"1057","4054",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","RiodasMortes","-13.3","-51.24",NA,"G. amarali",NA,NA
"1058","4854",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","RiodasMortes","-13.3","-51.24",NA,"G. amarali",NA,NA
"1059","29617",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","RioVerde","-17.8","-50.93333333",NA,"G. amarali",NA,NA
"1060","35225",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1061","33556",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1062","33566",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1063","35215",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1064","35233",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1065","37141",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1066","33538",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1067","33565",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1068","35207",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1069","35228",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1070","35218",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1071","35209",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1072","43927",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1073","37146",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1074","43932",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1075","43930",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1076","33574",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1077","33543",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1078","43924",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1079","33554",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1080","35217",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1081","43922",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1082","35196",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1083","43923",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1084","33560",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1085","37157",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1086","37156",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1087","37149",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1088","37155",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1089","37158",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1090","37151",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1091","37150",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1092","35229",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1093","43929",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1094","37143",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1095","35208",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1096","35223",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1097","37160",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1098","33578",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1099","35221",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1100","43931",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1101","43914",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1102","35202",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1103","43919",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1104","37147",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1105","37139",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1106","35210",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1107","37145",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1108","33555",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1109","37144",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1110","37159",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1111","37140",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1112","35212",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1113","35224",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1114","35232",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1115","35214",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1116","35206",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1117","43908",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1118","35230",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1119","43916",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1120","35204",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1121","43920",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1122","43921",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1123","35213",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1124","35220",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1125","35231",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1126","43925",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1127","37154",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1128","33552",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1129","43926",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1130","33546",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1131","35203",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1132","37142",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1133","43913",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1134","43928",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1135","35219",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1136","33571",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1137","43912",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1138","35198",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1139","43917",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1140","35226",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1141","35201",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1142","35197",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1143","43915",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1144","43906",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1145","37163",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1146","43911",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1147","35222",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1148","35216",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1149","43907",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1150","43903",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1151","35199",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1152","35200",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1153","35211",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1154","40288",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1155","35205",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1156","43910",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1157","43898",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1158","43909",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1159","35227",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1160","43918",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1161","43896",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHUNB",NA,"SIM","SaoDomingos","-13.44979","-46.4481",1,"G. amarali",NA,NA
"1162","89238",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","SaoSalvadorTocantins","-12.73333333","-48.23333333",6,"G. amarali",NA,NA
"1163","89236",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","SaoSalvadorTocantins","-12.73333333","-48.23333333",6,"G. amarali",NA,NA
"1164","89246",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","SaoSalvadorTocantins","-12.73333333","-48.23333333",6,"G. amarali",NA,NA
"1165","89240",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MZUSP",NA,"SIM","SaoSalvadorTocantins","-12.73333333","-48.23333333",6,"G. amarali",NA,NA
