"","ID","Colecao","Localidade","HemipenisMedido","Hemipenis_Evertido","No_LACV","FabDocCh4AP","FabDoc3CitB","FabDocCh2","FabMestrado","UF","Latitude","Longitude","Altitude","Especie_Fabricius","Especie_Welington","Clado"
"583","3057","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"584","3116","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"585","3085","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"586","3059","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"587","3053","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"588","3048","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"589","3061","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"590","3091","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"591","3029","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"592","3074","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"593","3066","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"594","3084","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"595","3081","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"596","3123","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"597","3125","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"598","3062","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"599","3015","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"600","3027","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"601","3073","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"602","8003","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"603","3046","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"604","3038","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"605","8004","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"606","3075","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"607","3049","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"608","3069","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"609","3072","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"610","3043","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"611","3096","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"612","3090","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"613","3109","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"614","3113","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"615","3014","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"616","3039","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"617","3050","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"618","8006","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"619","8042","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"620","8050","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"621","8010","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"622","8024","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"623","8036","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"624","8020","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"625","8017","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"626","8019","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"627","8052","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"628","8012","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"629","8007","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"630","8013","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"631","8058","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"632","8021","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"633","8029","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"634","8016","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"635","8009","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"636","8046","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"637","8015","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"638","8043","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"639","8056","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"640","53160","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"641","8014","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"642","8011","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"643","8047","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"644","8023","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"645","8018","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"646","8045","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"647","8034","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"648","8028","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"649","8026","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"650","8051","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"651","3086","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"652","8025","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"653","8044","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"654","8033","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"655","8040","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"656","8048","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"657","9498","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"658","3023","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"659","8032","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"660","3032","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"661","3088","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"662","3129","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"663","8054","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"664","8053","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"665","8059","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"666","3013","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"667","8041","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"668","8030","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"669","3060","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"670","8055","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"671","3033","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"672","3098","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"673","3095","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"674","8057","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"675","8049","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"676","3132","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"677","8027","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"678","3036","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"679","3078","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"680","8022","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"681","8008","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"682","3100","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"683","3127","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"684","3075","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"685","3042","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"686","3130","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"687","3034","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"688","3105","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"689","3119","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"690","3082","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"691","3068","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"692","3052","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"693","3058","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"694","3112","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"695","3040","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"696","3110","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"697","3104","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"698","3063","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"699","3114","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"700","3071","CHUNB","Minacu",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.49575,-48.3974,NA,"G. amarali",NA,2
"701","2199","CHUNB","Minacu",NA,NA,NA,NA,"SIM",NA,NA,"GO",-13.5,-48.4,427,"G. amarali",NA,NA
"702","831","CHUNB","Minacu",NA,NA,NA,NA,"SIM",NA,NA,"GO",-13.5,-48.4,427,"G. amarali",NA,NA
"703","2173","CHUNB","Minacu",NA,NA,NA,NA,"SIM",NA,NA,"GO",-13.5,-48.4,427,"G. amarali",NA,NA
"704","2211","CHUNB","Minacu",NA,NA,NA,NA,"SIM",NA,NA,"GO",-13.5,-48.4,427,NA,NA,NA
"705","832","CHUNB","Minacu",NA,NA,NA,NA,"SIM",NA,NA,"GO",-13.5,-48.4,427,NA,NA,NA
"706","2204","CHUNB","Minacu",NA,NA,NA,NA,"SIM",NA,NA,"GO",-13.5,-48.4,427,NA,NA,NA
"707","2152","CHUNB","Minacu",NA,NA,NA,NA,"SIM",NA,NA,"GO",-13.5,-48.4,427,NA,NA,NA
"708","864","CHUNB","Mineiros",NA,NA,NA,NA,NA,NA,"SIM",NA,-17.56,-52.55,NA,"G. amarali",NA,NA
"709","53059","CHUNB","MonteAlegredeGoias",NA,NA,NA,NA,"SIM",NA,NA,"GO",-13.25,-46.9,564,NA,NA,NA
"710","53062","CHUNB","MonteAlegredeGoias",NA,NA,NA,NA,"SIM",NA,NA,"GO",-13.25,-46.9,564,NA,NA,NA
"711","53061","CHUNB","MonteAlegredeGoias",NA,NA,NA,NA,"SIM",NA,NA,"GO",-13.25,-46.9,564,NA,NA,NA
"712","53052","CHUNB","MonteAlegredeGoias",NA,NA,NA,NA,"SIM",NA,NA,"GO",-13.25,-46.9,564,NA,NA,NA
"713","53054","CHUNB","MonteAlegredeGoias",NA,NA,NA,NA,"SIM",NA,NA,"GO",-13.25,-46.9,564,NA,NA,NA
"714","53058","CHUNB","MonteAlegredeGoias",NA,NA,NA,NA,"SIM",NA,NA,"GO",-13.25,-46.9,564,NA,NA,NA
"715","53056","CHUNB","MonteAlegredeGoias",NA,NA,NA,NA,"SIM",NA,NA,"GO",-13.25,-46.9,564,NA,NA,NA
"716","53060","CHUNB","MonteAlegredeGoias",NA,NA,NA,NA,"SIM",NA,NA,"GO",-13.25,-46.9,564,NA,NA,NA
"717","53055","CHUNB","MonteAlegredeGoias",NA,NA,NA,NA,"SIM",NA,NA,"GO",-13.25,-46.9,564,NA,NA,NA
"718","53051","CHUNB","MonteAlegredeGoias",NA,NA,NA,NA,"SIM",NA,NA,"GO",-13.25,-46.9,564,NA,NA,NA
"719","53059","CHUNB","MonteAlegre",NA,NA,"SIM",NA,NA,"SIM","SIM","GO",-13.09325,-47.02351,579,"G. amarali Clade G",NA,7
"720","53062","CHUNB","MonteAlegre",NA,NA,"SIM",NA,NA,NA,"SIM","GO",-13.09325,-47.02351,564,"G. amarali",NA,7
"721","53061","CHUNB","MonteAlegre",NA,NA,"SIM",NA,NA,"SIM","SIM","GO",-13.09325,-47.02351,579,"G. amarali Clade G",NA,7
"722","53052","CHUNB","MonteAlegre",NA,NA,NA,NA,NA,NA,"SIM","GO",-13.09325,-47.02351,564,"G. amarali",NA,7
"723","53054","CHUNB","MonteAlegre",NA,NA,"SIM",NA,NA,"SIM","SIM","GO",-13.09325,-47.02351,579,"G. amarali Clade G",NA,7
"724","53058","CHUNB","MonteAlegre",NA,NA,"SIM",NA,NA,"SIM","SIM","GO",-13.09325,-47.02351,579,"G. amarali Clade G",NA,7
"725","53056","CHUNB","MonteAlegre",NA,NA,NA,NA,NA,NA,"SIM","GO",-13.09325,-47.02351,564,"G. amarali",NA,7
"726","53060","CHUNB","MonteAlegre",NA,NA,"SIM","SIM",NA,NA,"SIM","GO",-13.09325,-47.02351,564,"G. amarali",NA,7
"727","53055","CHUNB","MonteAlegre",NA,NA,NA,NA,NA,NA,"SIM","GO",-13.09325,-47.02351,564,"G. amarali",NA,7
"728","53051","CHUNB","MonteAlegre",NA,NA,NA,NA,NA,NA,"SIM","GO",-13.09325,-47.02351,564,"G. amarali",NA,7
"729","53068","CHUNB","MonteAlegre",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.09325,-47.02351,NA,"G. amarali",NA,7
"730","53066","CHUNB","MonteAlegre",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.09325,-47.02351,NA,"G. amarali",NA,7
"731","53083","CHUNB","MonteAlegre",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.09325,-47.02351,NA,"G. amarali",NA,7
"732","53078","CHUNB","MonteAlegre",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.09325,-47.02351,NA,"G. amarali",NA,7
"733","53082","CHUNB","MonteAlegre",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.09325,-47.02351,NA,"G. amarali",NA,7
"734","53074","CHUNB","MonteAlegre",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.09325,-47.02351,NA,"G. amarali",NA,7
"735","53084","CHUNB","MonteAlegre",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.09325,-47.02351,NA,"G. amarali",NA,7
"736","53075","CHUNB","MonteAlegre",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.09325,-47.02351,NA,"G. amarali",NA,7
"737","53077","CHUNB","MonteAlegre",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.09325,-47.02351,NA,"G. amarali",NA,7
"738","53076","CHUNB","MonteAlegre",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.09325,-47.02351,NA,"G. amarali",NA,7
"739","53080","CHUNB","MonteAlegre",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.09325,-47.02351,NA,"G. amarali",NA,7
"740","53057","CHUNB","MonteAlegre",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.09325,-47.02351,NA,"G. amarali",NA,7
"741","53071","CHUNB","MonteAlegre",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.09325,-47.02351,NA,"G. amarali",NA,7
"742","53085","CHUNB","MonteAlegre",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.09325,-47.02351,NA,"G. amarali",NA,7
"743","53073","CHUNB","MonteAlegre",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.09325,-47.02351,NA,"G. amarali",NA,7
"744","53063","CHUNB","MonteAlegre",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.09325,-47.02351,NA,"G. amarali",NA,7
"745","53069","CHUNB","MonteAlegre",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.09325,-47.02351,NA,"G. amarali",NA,7
"746","53064","CHUNB","MonteAlegre",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.09325,-47.02351,NA,"G. amarali",NA,7
"747","53079","CHUNB","MonteAlegre",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.09325,-47.02351,NA,"G. amarali",NA,7
"748","53053","CHUNB","MonteAlegre",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.09325,-47.02351,NA,"G. amarali",NA,7
"749","53072","CHUNB","MonteAlegre",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.09325,-47.02351,NA,"G. amarali",NA,7
"750","53081","CHUNB","MonteAlegre",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.09325,-47.02351,NA,"G. amarali",NA,7
"751","53067","CHUNB","MonteAlegre",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.09325,-47.02351,NA,"G. amarali",NA,7
"752","53070","CHUNB","MonteAlegre",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.09325,-47.02351,NA,"G. amarali",NA,7
"753","53065","CHUNB","MonteAlegre",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.09325,-47.02351,NA,"G. amarali",NA,7
"754","69370","CHUNB","MonteAlegre",NA,NA,NA,NA,NA,NA,"SIM",NA,-13.09325,-47.02351,NA,"G. amarali",NA,7
"755","12450","MTR",NA,"SIM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G. amarali","Gymnodactylus darwinii",NA
"756","16143","MTR",NA,"SIM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G. amarali","Gymnodactylus sp1",NA
"757","1327","UFMG",NA,"SIM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G. amarali","Gymnodactylus sp2",NA
"758","2175","UFMG",NA,"SIM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G. amarali","Gymnodactylus sp3",NA
"759","3288","LACV",NA,"SIM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G. amarali","Gymnodactylus geckoides",NA
"760","3236","LACV",NA,"SIM","SIM","SIM",NA,NA,NA,NA,NA,NA,NA,NA,"G. amarali","B",NA
"761","3233","LACV",NA,NA,"SIM","SIM",NA,NA,NA,NA,NA,NA,NA,NA,"G. amarali","B",NA
"762","833","CHUNB",NA,NA,"SIM","SIM",NA,NA,NA,NA,NA,NA,NA,NA,"G. amarali","D",NA
"763","845","CHUNB",NA,NA,NA,"SIM",NA,NA,NA,NA,NA,NA,NA,NA,"G. amarali",NA,NA
"764","854","CHUNB",NA,NA,NA,"SIM",NA,NA,NA,NA,NA,NA,NA,NA,"G. amarali",NA,NA
"765","856","CHUNB",NA,NA,NA,"SIM",NA,NA,NA,NA,NA,NA,NA,NA,"G. amarali",NA,NA
"766","20900","GRC",NA,NA,NA,NA,"SIM",NA,NA,NA,NA,NA,NA,NA,"G. amarali",NA,NA
"767","24256","GRC","Natividade",NA,NA,NA,"SIM","SIM",NA,NA,"TO",-11.69,-47.7,719,"G. amarali",NA,NA
"768","1075","LG","Niquelandia",NA,NA,NA,NA,NA,"SIM",NA,"TO",-14.45,-48.45,718,"G. amarali Clade D",NA,NA
"769","1072","LG","Niquelandia",NA,NA,NA,NA,NA,"SIM",NA,"TO",-14.45,-48.45,718,"G. amarali Clade D",NA,NA
"770","77824","MZUSP","Niquelandia",NA,NA,NA,NA,NA,NA,"SIM",NA,-14.27,-48.27,NA,"G. amarali",NA,NA
"771","90093","MZUSP","Niquelandia",NA,NA,NA,NA,NA,NA,"SIM",NA,-14.27,-48.27,NA,"G. amarali",NA,NA
"772","90095","MZUSP","Niquelandia",NA,NA,NA,NA,NA,NA,"SIM",NA,-14.27,-48.27,NA,"G. amarali",NA,NA
"773","90094","MZUSP","Niquelandia",NA,NA,NA,NA,NA,NA,"SIM",NA,-14.27,-48.27,NA,"G. amarali",NA,NA
"774","1083","LG","Niquelandia",NA,NA,NA,NA,"SIM",NA,NA,"GO",-14.45,-48.45,594,"G. amarali",NA,NA
"775","1075","LG","Niquelandia",NA,NA,NA,NA,"SIM",NA,NA,"GO",-14.45,-48.45,594,NA,NA,NA
"776","1072","LG","Niquelandia",NA,NA,NA,NA,"SIM",NA,NA,"GO",-14.45,-48.45,594,NA,NA,NA
"777","55884","CHUNB","NovaXavantina",NA,NA,NA,NA,"SIM",NA,NA,"MT",-14.69,-52.34,283,NA,NA,NA
"778","63195","CHUNB","NovaXavantina",NA,NA,NA,NA,"SIM",NA,NA,"MT",-14.69,-52.34,283,NA,NA,NA
"779","55885","CHUNB","NovaXavantina",NA,NA,NA,NA,"SIM",NA,NA,"MT",-14.69,-52.34,283,NA,NA,NA
